City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
122,Lincoln,US,40.8,-96.667,44.01,60,1,4.61,clear sky
123,Lebu,CL,-37.6167,-73.65,55.92,81,0,15.14,clear sky
124,Road Town,VG,18.4167,-64.6167,77.0,89,28,1.99,scattered clouds
125,Ganzhou,CN,28.8184,115.4327,62.19,68,38,4.45,scattered clouds
126,Eyl,SO,7.9803,49.8164,75.18,78,8,8.55,clear sky
127,Ribeira Grande,PT,38.5167,-28.7,56.8,77,100,11.45,overcast clouds
128,Matay,EG,28.419,30.7792,56.3,64,76,13.51,broken clouds
129,Carbonia,IT,39.1672,8.5222,48.0,87,20,3.44,few clouds
130,New Norfolk,AU,-42.7826,147.0587,82.0,47,40,9.22,scattered clouds
131,Olga,RU,43.7444,135.2892,47.32,32,5,4.09,clear sky
132,Tarakan,ID,3.3,117.6333,81.36,74,72,4.74,broken clouds
133,Marzuq,YE,14.4,46.4667,65.37,23,0,3.74,clear sky
134,Severo-Kurilsk,RU,50.6789,156.125,24.57,83,87,31.56,light snow
135,Baturaja,ID,-4.1333,104.1667,85.59,68,49,4.7,scattered clouds
136,Hamilton,US,39.1834,-84.5333,57.2,94,90,5.75,mist
137,Burla,IN,21.5,83.8667,82.4,44,40,4.61,haze
138,Gorontalo,ID,0.5412,123.0595,88.92,58,98,4.81,overcast clouds
139,Margate,GB,51.3813,1.3862,42.01,77,50,4.0,scattered clouds
140,Qaqortoq,GL,60.7167,-46.0333,15.8,67,75,3.44,broken clouds
141,Dubti,ET,11.7361,41.0853,73.02,75,0,6.26,clear sky
142,Iqaluit,CA,63.7506,-68.5145,-22.0,69,75,5.75,broken clouds
143,Shenjiamen,CN,29.9576,122.298,52.52,83,11,19.04,few clouds
144,Namie,JP,37.4833,141.0,62.01,66,100,3.0,overcast clouds
145,Elko,US,41.0002,-115.5012,32.0,84,84,5.01,broken clouds
146,Dodola,ET,6.9833,39.1833,50.72,66,0,3.33,clear sky
147,Male,MV,4.1748,73.5089,84.2,74,40,11.5,scattered clouds
148,Noumea,NC,-22.2763,166.4572,84.2,54,75,16.11,broken clouds
149,Konya,TR,38.1667,32.5,28.4,80,40,18.41,scattered clouds
150,Umm Lajj,SA,25.0213,37.2685,75.58,51,0,5.37,clear sky
151,Khatanga,RU,71.9667,102.5,-12.28,86,100,18.68,overcast clouds
152,Muros,ES,42.7762,-9.0603,43.0,95,40,8.28,scattered clouds
153,Newcastle,AU,-32.9272,151.7765,80.01,78,75,8.05,light rain
154,Gizo,SB,-8.103,156.8419,84.65,71,61,5.55,broken clouds
155,Portland,US,45.5234,-122.6762,51.01,55,38,1.68,scattered clouds
156,Reforma,MX,18.1,-91.0167,75.78,70,27,8.3,scattered clouds
157,Broken Hill,AU,-31.95,141.4333,87.8,22,0,8.05,clear sky
158,Vao,NC,-22.6667,167.4833,75.97,75,6,16.06,clear sky
159,Kon Tum,VN,14.35,108.0,91.13,24,1,8.46,clear sky
160,Seguela,CI,7.9611,-6.6731,76.08,83,98,4.47,overcast clouds
161,Zhicheng,CN,30.2956,111.5047,59.0,65,94,3.0,overcast clouds
162,Qujing,CN,25.4833,103.7833,66.94,39,0,12.28,clear sky
163,Anadyr,RU,64.75,177.4833,14.0,62,96,8.95,snow
164,Poya,NC,-21.35,165.15,82.11,63,90,8.9,overcast clouds
165,Yaan,NG,7.3833,8.5667,79.41,73,100,8.55,overcast clouds
166,Tessalit,ML,20.1986,1.0114,59.23,48,0,12.1,clear sky
167,Srivardhan,IN,18.0333,73.0167,82.94,44,0,4.68,clear sky
168,Huarmey,PE,-10.0681,-78.1522,72.18,83,10,7.54,clear sky
169,Chipinge,ZW,-20.1883,32.6236,60.49,97,53,4.29,broken clouds
170,Saskylakh,RU,71.9167,114.0833,-8.41,88,100,16.46,overcast clouds
171,Tocopilla,CL,-22.092,-70.1979,68.02,84,55,1.1,broken clouds
172,Norman Wells,CA,65.282,-126.8329,3.2,72,90,23.02,snow
173,Linxia,CN,35.6003,103.2064,55.47,24,91,9.46,overcast clouds
174,Ambilobe,MG,-13.2,49.05,75.09,92,82,1.36,light rain
175,San Carlos De Bariloche,AR,-41.1456,-71.3082,42.8,81,0,9.22,clear sky
176,Ugoofaaru,MV,5.6667,73.0,83.17,75,45,18.63,scattered clouds
177,Alice Springs,AU,-23.7,133.8833,95.0,31,77,5.75,broken clouds
178,Pisco,PE,-13.7,-76.2167,73.4,83,0,10.36,clear sky
179,Cabo San Lucas,MX,22.8909,-109.9124,68.0,56,20,9.22,few clouds
180,Maralal,KE,1.0968,36.698,57.92,62,60,6.04,broken clouds
181,Angoram,PG,-4.0625,144.0661,83.71,88,74,3.56,light rain
182,Uruguaiana,BR,-29.7547,-57.0883,69.39,49,92,4.12,overcast clouds
183,Pacific Grove,US,36.6177,-121.9166,51.01,84,20,5.01,few clouds
184,Pundaguitan,PH,6.3711,126.1689,80.67,76,92,1.57,overcast clouds
185,Lorengau,PG,-2.0226,147.2712,85.78,61,63,5.57,broken clouds
186,Valle De Allende,MX,26.9333,-105.4,65.26,24,100,12.55,overcast clouds
187,Bonthe,SL,7.5264,-12.505,79.02,84,62,5.57,broken clouds
188,Upernavik,GL,72.7868,-56.1549,-2.43,80,14,1.54,few clouds
189,Lidkoping,SE,58.5052,13.1577,37.4,100,20,14.97,few clouds
190,Ivankiv,UA,50.9386,29.8943,26.6,63,100,22.37,snow
191,Bure,ET,10.7,37.0667,63.7,35,35,2.95,scattered clouds
192,Coos Bay,US,43.3665,-124.2179,46.4,87,1,11.5,clear sky
193,Mahebourg,MU,-20.4081,57.7,78.8,83,75,9.22,light rain
194,Mushie,CD,-3.0167,16.9,73.18,96,98,1.43,moderate rain
195,Hilo,US,19.7297,-155.09,75.2,83,90,9.22,light rain
196,Leshukonskoye,RU,64.8989,45.7622,6.96,93,100,8.59,overcast clouds
197,Arona,ES,28.0996,-16.681,62.6,77,20,10.36,few clouds
